measure,sex,age,risk,year,val,upper,lower
DALYs (Disability-Adjusted Life Years),Both,40 to 44,Alcohol use,2003,24.63095315,30.85514476,18.57970721
DALYs (Disability-Adjusted Life Years),Both,40 to 44,Occupational exposure to formaldehyde,2003,1.292271603,2.665004864,0.309681978
DALYs (Disability-Adjusted Life Years),Male,45 to 49,Tobacco,2003,48.1057125,63.91352659,31.28671961
DALYs (Disability-Adjusted Life Years),Male,45 to 49,Alcohol use,2003,59.85109133,75.05053629,45.76255008
DALYs (Disability-Adjusted Life Years),Male,45 to 49,Occupational exposure to formaldehyde,2003,2.244713907,5.841766549,0.105753301
DALYs (Disability-Adjusted Life Years),Female,45 to 49,Tobacco,2003,1.493211376,2.517665157,0.688329271
DALYs (Disability-Adjusted Life Years),Female,45 to 49,Alcohol use,2003,4.05909022,6.319873105,2.413602193
DALYs (Disability-Adjusted Life Years),Female,45 to 49,Occupational exposure to formaldehyde,2003,0.72843721,1.937638441,0.024937091
DALYs (Disability-Adjusted Life Years),Both,45 to 49,Tobacco,2003,25.60230661,33.91770578,16.5892697
DALYs (Disability-Adjusted Life Years),Both,45 to 49,Alcohol use,2003,32.91604138,41.42484829,24.92925203
DALYs (Disability-Adjusted Life Years),Both,45 to 49,Occupational exposure to formaldehyde,2003,1.512691614,3.340377775,0.276558049
DALYs (Disability-Adjusted Life Years),Male,50 to 54,Tobacco,2003,68.25926196,89.12732751,46.22154466
DALYs (Disability-Adjusted Life Years),Male,50 to 54,Alcohol use,2003,78.00427535,98.30640631,58.9740773
DALYs (Disability-Adjusted Life Years),Male,50 to 54,Occupational exposure to formaldehyde,2003,1.46918013,3.793097969,0.047464314
DALYs (Disability-Adjusted Life Years),Female,50 to 54,Tobacco,2003,2.433770483,3.930056537,1.180733615
DALYs (Disability-Adjusted Life Years),Female,50 to 54,Alcohol use,2003,6.447748731,9.631687799,3.814478789
DALYs (Disability-Adjusted Life Years),Female,50 to 54,Occupational exposure to formaldehyde,2003,0.534256055,1.454688971,0.014685823
DALYs (Disability-Adjusted Life Years),Both,50 to 54,Tobacco,2003,36.19881726,47.55344914,24.58601184
DALYs (Disability-Adjusted Life Years),Both,50 to 54,Alcohol use,2003,43.15251787,54.51128845,32.47745082
DALYs (Disability-Adjusted Life Years),Both,50 to 54,Occupational exposure to formaldehyde,2003,1.013823384,2.346536459,0.210596561
DALYs (Disability-Adjusted Life Years),Male,55 to 59,Tobacco,2003,84.20159245,109.1372535,58.74074749
DALYs (Disability-Adjusted Life Years),Male,55 to 59,Alcohol use,2003,88.30241068,109.874647,66.61295879
DALYs (Disability-Adjusted Life Years),Male,55 to 59,Occupational exposure to formaldehyde,2003,1.230413645,3.10863022,0.098770492
DALYs (Disability-Adjusted Life Years),Female,55 to 59,Tobacco,2003,3.386264304,5.280060187,1.823028881
DALYs (Disability-Adjusted Life Years),Female,55 to 59,Alcohol use,2003,6.436536011,9.911902004,3.736065637
DALYs (Disability-Adjusted Life Years),Female,55 to 59,Occupational exposure to formaldehyde,2003,0.366145149,0.972368405,0.007408226
DALYs (Disability-Adjusted Life Years),Both,55 to 59,Tobacco,2003,44.51216837,57.55830053,30.87304619
DALYs (Disability-Adjusted Life Years),Both,55 to 59,Alcohol use,2003,48.09704999,59.98736976,36.09977718
DALYs (Disability-Adjusted Life Years),Both,55 to 59,Occupational exposure to formaldehyde,2003,0.805960517,1.80120235,0.167570395
DALYs (Disability-Adjusted Life Years),Male,60 to 64,Tobacco,2003,81.59641663,103.0973743,59.40671311
DALYs (Disability-Adjusted Life Years),Male,60 to 64,Alcohol use,2003,76.39817153,95.43109031,57.33645828
DALYs (Disability-Adjusted Life Years),Male,60 to 64,Occupational exposure to formaldehyde,2003,0.879522651,2.258026393,0.015789965
DALYs (Disability-Adjusted Life Years),Female,60 to 64,Tobacco,2003,4.488955747,6.795112961,2.593916446
DALYs (Disability-Adjusted Life Years),Female,60 to 64,Alcohol use,2003,6.546376755,9.940173783,3.906588325
DALYs (Disability-Adjusted Life Years),Female,60 to 64,Occupational exposure to formaldehyde,2003,0.299587596,0.75450606,0.016802868
DALYs (Disability-Adjusted Life Years),Both,60 to 64,Tobacco,2003,43.24847761,54.83464803,31.30183167
DALYs (Disability-Adjusted Life Years),Both,60 to 64,Alcohol use,2003,41.65870098,52.41316368,30.77594728
DALYs (Disability-Adjusted Life Years),Both,60 to 64,Occupational exposure to formaldehyde,2003,0.591102907,1.330938442,0.118200018
DALYs (Disability-Adjusted Life Years),Male,65 to 69,Tobacco,2003,86.84907058,109.147668,63.24257173
DALYs (Disability-Adjusted Life Years),Male,65 to 69,Alcohol use,2003,76.809398,98.0075269,56.61327
DALYs (Disability-Adjusted Life Years),Male,65 to 69,Occupational exposure to formaldehyde,2003,0.655197095,1.732674194,0.030808807
DALYs (Disability-Adjusted Life Years),Female,65 to 69,Tobacco,2003,5.50209911,8.270808148,3.197047904
DALYs (Disability-Adjusted Life Years),Female,65 to 69,Alcohol use,2003,5.994641924,9.437206286,3.499564792
DALYs (Disability-Adjusted Life Years),Female,65 to 69,Occupational exposure to formaldehyde,2003,0.19596389,0.495192337,0.005664994
DALYs (Disability-Adjusted Life Years),Both,65 to 69,Tobacco,2003,45.38541485,57.23107984,32.86514811
DALYs (Disability-Adjusted Life Years),Both,65 to 69,Alcohol use,2003,40.71415544,52.16718011,29.76613405
DALYs (Disability-Adjusted Life Years),Both,65 to 69,Occupational exposure to formaldehyde,2003,0.421119696,0.958489651,0.081870192
DALYs (Disability-Adjusted Life Years),Male,70 to 74,Tobacco,2003,82.93697924,104.6798662,60.73629016
DALYs (Disability-Adjusted Life Years),Male,70 to 74,Alcohol use,2003,68.16023796,86.79479654,49.61318792
DALYs (Disability-Adjusted Life Years),Male,70 to 74,Occupational exposure to formaldehyde,2003,0.585869457,1.53041815,0.011640401
DALYs (Disability-Adjusted Life Years),Female,70 to 74,Tobacco,2003,6.523939919,9.861253016,3.945389635
DALYs (Disability-Adjusted Life Years),Female,70 to 74,Alcohol use,2003,6.906380032,10.334876,4.097183043
DALYs (Disability-Adjusted Life Years),Female,70 to 74,Occupational exposure to formaldehyde,2003,0.235169867,0.614032445,0.008196742
DALYs (Disability-Adjusted Life Years),Both,70 to 74,Tobacco,2003,43.37323002,54.76531924,31.53073342
DALYs (Disability-Adjusted Life Years),Both,70 to 74,Alcohol use,2003,36.44533307,46.46461382,25.94701522
DALYs (Disability-Adjusted Life Years),Both,70 to 74,Occupational exposure to formaldehyde,2003,0.404290622,0.900886049,0.093343101
DALYs (Disability-Adjusted Life Years),Male,75 to 79,Tobacco,2003,65.4138255,82.32783591,48.46942189
DALYs (Disability-Adjusted Life Years),Male,75 to 79,Alcohol use,2003,48.07069126,61.78826539,33.96225195
DALYs (Disability-Adjusted Life Years),Male,75 to 79,Occupational exposure to formaldehyde,2003,0.187327617,0.514868997,0.003239742
DALYs (Disability-Adjusted Life Years),Female,75 to 79,Tobacco,2003,5.528705608,8.173570607,3.384636708
DALYs (Disability-Adjusted Life Years),Female,75 to 79,Alcohol use,2003,6.062299094,9.113675152,3.490526106
DALYs (Disability-Adjusted Life Years),Female,75 to 79,Occupational exposure to formaldehyde,2003,0.093623815,0.246280284,0.002682388
DALYs (Disability-Adjusted Life Years),Both,75 to 79,Tobacco,2003,33.12034623,41.67377522,24.3440252
DALYs (Disability-Adjusted Life Years),Both,75 to 79,Alcohol use,2003,25.4173653,33.05413597,17.75979356
DALYs (Disability-Adjusted Life Years),Both,75 to 79,Occupational exposure to formaldehyde,2003,0.136797172,0.289663793,0.032407339
DALYs (Disability-Adjusted Life Years),Male,<1 year,Tobacco,2003,0,0,0
DALYs (Disability-Adjusted Life Years),Male,<1 year,Alcohol use,2003,0,0,0
DALYs (Disability-Adjusted Life Years),Male,<1 year,Occupational exposure to formaldehyde,2003,0,0,0
DALYs (Disability-Adjusted Life Years),Female,<1 year,Tobacco,2003,0,0,0
DALYs (Disability-Adjusted Life Years),Female,<1 year,Alcohol use,2003,0,0,0
DALYs (Disability-Adjusted Life Years),Female,<1 year,Occupational exposure to formaldehyde,2003,0,0,0
DALYs (Disability-Adjusted Life Years),Both,<1 year,Tobacco,2003,0,0,0
DALYs (Disability-Adjusted Life Years),Both,<1 year,Alcohol use,2003,0,0,0
DALYs (Disability-Adjusted Life Years),Both,<1 year,Occupational exposure to formaldehyde,2003,0,0,0
DALYs (Disability-Adjusted Life Years),Male,80 to 84,Tobacco,2003,55.57784648,68.58936504,41.53563708
DALYs (Disability-Adjusted Life Years),Male,80 to 84,Alcohol use,2003,35.63206126,46.70864205,24.18158678
DALYs (Disability-Adjusted Life Years),Male,80 to 84,Occupational exposure to formaldehyde,2003,0,0,0
DALYs (Disability-Adjusted Life Years),Female,80 to 84,Tobacco,2003,5.54645164,8.014241689,3.329105207
DALYs (Disability-Adjusted Life Years),Female,80 to 84,Alcohol use,2003,5.791873879,8.733531901,3.490410348
DALYs (Disability-Adjusted Life Years),Female,80 to 84,Occupational exposure to formaldehyde,2003,0,0,0
DALYs (Disability-Adjusted Life Years),Both,80 to 84,Tobacco,2003,26.37247417,32.59011296,19.77915072
DALYs (Disability-Adjusted Life Years),Both,80 to 84,Alcohol use,2003,18.21312291,24.02694707,12.32408209
DALYs (Disability-Adjusted Life Years),Both,80 to 84,Occupational exposure to formaldehyde,2003,0,0,0
DALYs (Disability-Adjusted Life Years),Male,85 to 89,Tobacco,2003,45.23822127,56.684514,33.21391784
DALYs (Disability-Adjusted Life Years),Male,85 to 89,Alcohol use,2003,30.16451008,39.6913583,20.61194582
DALYs (Disability-Adjusted Life Years),Male,85 to 89,Occupational exposure to formaldehyde,2003,0,0,0
DALYs (Disability-Adjusted Life Years),Female,85 to 89,Tobacco,2003,3.482039601,5.260093762,2.10782029
DALYs (Disability-Adjusted Life Years),Female,85 to 89,Alcohol use,2003,5.309622664,7.925481272,3.117486846
DALYs (Disability-Adjusted Life Years),Female,85 to 89,Occupational exposure to formaldehyde,2003,0,0,0
DALYs (Disability-Adjusted Life Years),Both,85 to 89,Tobacco,2003,18.6485318,23.62194157,13.72602805
DALYs (Disability-Adjusted Life Years),Both,85 to 89,Alcohol use,2003,14.3373029,18.88395432,9.738711869
DALYs (Disability-Adjusted Life Years),Both,85 to 89,Occupational exposure to formaldehyde,2003,0,0,0
DALYs (Disability-Adjusted Life Years),Male,90 to 94,Tobacco,2003,26.78105814,34.12460699,19.73225884
DALYs (Disability-Adjusted Life Years),Male,90 to 94,Alcohol use,2003,19.28118205,24.79640941,13.25316844
DALYs (Disability-Adjusted Life Years),Male,90 to 94,Occupational exposure to formaldehyde,2003,0,0,0
DALYs (Disability-Adjusted Life Years),Female,90 to 94,Tobacco,2003,2.993544448,4.507774482,1.798080465
DALYs (Disability-Adjusted Life Years),Female,90 to 94,Alcohol use,2003,4.3173936,6.354060682,2.599367953
DALYs (Disability-Adjusted Life Years),Female,90 to 94,Occupational exposure to formaldehyde,2003,0,0,0
DALYs (Disability-Adjusted Life Years),Both,90 to 94,Tobacco,2003,10.1644911,13.11818028,7.36940336
DALYs (Disability-Adjusted Life Years),Both,90 to 94,Alcohol use,2003,8.828353854,11.66659203,5.901317584
DALYs (Disability-Adjusted Life Years),Both,90 to 94,Occupational exposure to formaldehyde,2003,0,0,0
DALYs (Disability-Adjusted Life Years),Male,95 plus,Tobacco,2003,22.73438809,29.68922262,16.2187296
DALYs (Disability-Adjusted Life Years),Male,95 plus,Alcohol use,2003,14.89764087,19.35885497,10.18341867
DALYs (Disability-Adjusted Life Years),Male,95 plus,Occupational exposure to formaldehyde,2003,0,0,0
DALYs (Disability-Adjusted Life Years),Female,95 plus,Tobacco,2003,2.533367262,3.758938086,1.518700117
DALYs (Disability-Adjusted Life Years),Female,95 plus,Alcohol use,2003,3.774298328,5.539412357,2.254080862
DALYs (Disability-Adjusted Life Years),Female,95 plus,Occupational exposure to formaldehyde,2003,0,0,0
DALYs (Disability-Adjusted Life Years),Both,95 plus,Tobacco,2003,7.836808805,10.3616951,5.493012284
DALYs (Disability-Adjusted Life Years),Both,95 plus,Alcohol use,2003,6.694546636,8.889556252,4.362047001
DALYs (Disability-Adjusted Life Years),Both,95 plus,Occupational exposure to formaldehyde,2003,0,0,0
DALYs (Disability-Adjusted Life Years),Male,15 to 19,Alcohol use,2001,1.337894889,1.997303987,0.768542257
DALYs (Disability-Adjusted Life Years),Male,15 to 19,Occupational exposure to formaldehyde,2001,0.05681152,0.158258804,0.001207318
DALYs (Disability-Adjusted Life Years),Female,15 to 19,Alcohol use,2001,0.149184461,0.237306197,0.077542813
DALYs (Disability-Adjusted Life Years),Female,15 to 19,Occupational exposure to formaldehyde,2001,0.029499765,0.076339882,0.000940096
DALYs (Disability-Adjusted Life Years),Both,15 to 19,Alcohol use,2001,0.762943856,1.137963329,0.444847582
DALYs (Disability-Adjusted Life Years),Both,15 to 19,Occupational exposure to formaldehyde,2001,0.043601472,0.097420727,0.010055184
DALYs (Disability-Adjusted Life Years),Male,20 to 24,Alcohol use,2001,4.055587638,5.326051204,2.791487483
DALYs (Disability-Adjusted Life Years),Male,20 to 24,Occupational exposure to formaldehyde,2001,0.151469207,0.388168513,0.006907498
DALYs (Disability-Adjusted Life Years),Female,20 to 24,Alcohol use,2001,0.478630893,0.780286598,0.253736861
DALYs (Disability-Adjusted Life Years),Female,20 to 24,Occupational exposure to formaldehyde,2001,0.092723711,0.245952453,0.003392396
DALYs (Disability-Adjusted Life Years),Both,20 to 24,Alcohol use,2001,2.283752293,3.055559188,1.561595894
DALYs (Disability-Adjusted Life Years),Both,20 to 24,Occupational exposure to formaldehyde,2001,0.122369793,0.263406392,0.030595009
DALYs (Disability-Adjusted Life Years),Male,25 to 29,Alcohol use,2001,6.541169026,8.589821248,4.661803521
DALYs (Disability-Adjusted Life Years),Male,25 to 29,Occupational exposure to formaldehyde,2001,0.59117617,1.467816377,0.012111774
DALYs (Disability-Adjusted Life Years),Female,25 to 29,Alcohol use,2001,0.805458534,1.318778894,0.425255685
DALYs (Disability-Adjusted Life Years),Female,25 to 29,Occupational exposure to formaldehyde,2001,0.489136805,1.263876554,0.02283374
DALYs (Disability-Adjusted Life Years),Both,25 to 29,Alcohol use,2001,3.699070999,4.86063137,2.608370683
DALYs (Disability-Adjusted Life Years),Both,25 to 29,Occupational exposure to formaldehyde,2001,0.540614713,1.132244178,0.120863607
DALYs (Disability-Adjusted Life Years),Male,30 to 34,Tobacco,2001,4.021164514,6.56275289,1.595333932
DALYs (Disability-Adjusted Life Years),Male,30 to 34,Alcohol use,2001,14.24956839,18.42445733,10.32666995
DALYs (Disability-Adjusted Life Years),Male,30 to 34,Occupational exposure to formaldehyde,2001,0.877087009,2.204739093,-0.005526254
DALYs (Disability-Adjusted Life Years),Female,30 to 34,Tobacco,2001,0.144267243,0.283557921,0.050638006
DALYs (Disability-Adjusted Life Years),Female,30 to 34,Alcohol use,2001,1.50908988,2.453034374,0.800740858
DALYs (Disability-Adjusted Life Years),Female,30 to 34,Occupational exposure to formaldehyde,2001,0.588539773,1.445052774,0.040149702
DALYs (Disability-Adjusted Life Years),Both,30 to 34,Tobacco,2001,2.119509632,3.440845398,0.838467967
DALYs (Disability-Adjusted Life Years),Both,30 to 34,Alcohol use,2001,8.00024284,10.32709944,5.694408387
DALYs (Disability-Adjusted Life Years),Both,30 to 34,Occupational exposure to formaldehyde,2001,0.735551853,1.509878044,0.185585052
DALYs (Disability-Adjusted Life Years),Male,35 to 39,Tobacco,2001,13.94360105,21.2202338,6.525534396
DALYs (Disability-Adjusted Life Years),Male,35 to 39,Alcohol use,2001,26.91546227,34.94262576,19.91209881
DALYs (Disability-Adjusted Life Years),Male,35 to 39,Occupational exposure to formaldehyde,2001,1.508084854,3.757492847,0.04826391
DALYs (Disability-Adjusted Life Years),Female,35 to 39,Tobacco,2001,0.401411955,0.730528524,0.148041723
DALYs (Disability-Adjusted Life Years),Female,35 to 39,Alcohol use,2001,2.303962596,3.622370331,1.317541302
DALYs (Disability-Adjusted Life Years),Female,35 to 39,Occupational exposure to formaldehyde,2001,0.722791132,1.927153093,0.036978266
DALYs (Disability-Adjusted Life Years),Both,35 to 39,Tobacco,2001,7.327068929,11.13960266,3.40248488
DALYs (Disability-Adjusted Life Years),Both,35 to 39,Alcohol use,2001,14.89061333,19.37273902,10.93362665
DALYs (Disability-Adjusted Life Years),Both,35 to 39,Occupational exposure to formaldehyde,2001,1.124400865,2.391278764,0.268631923
DALYs (Disability-Adjusted Life Years),Male,40 to 44,Tobacco,2001,31.95704223,44.76208616,18.34339515
DALYs (Disability-Adjusted Life Years),Male,40 to 44,Alcohol use,2001,46.15532293,56.96959903,34.91344759
DALYs (Disability-Adjusted Life Years),Male,40 to 44,Occupational exposure to formaldehyde,2001,1.908781347,4.596382872,0.125813236
DALYs (Disability-Adjusted Life Years),Female,40 to 44,Tobacco,2001,0.959548384,1.686570852,0.399707079
DALYs (Disability-Adjusted Life Years),Female,40 to 44,Alcohol use,2001,3.87032681,5.773287125,2.259650707
DALYs (Disability-Adjusted Life Years),Female,40 to 44,Occupational exposure to formaldehyde,2001,0.722960907,1.921292016,0.022691291
DALYs (Disability-Adjusted Life Years),Both,40 to 44,Tobacco,2001,17.02208167,23.87748557,9.736843522
DALYs (Disability-Adjusted Life Years),Both,40 to 44,Alcohol use,2001,25.78190976,31.91972568,19.47791414
DALYs (Disability-Adjusted Life Years),Both,40 to 44,Occupational exposure to formaldehyde,2001,1.33743898,2.806922642,0.307362602
DALYs (Disability-Adjusted Life Years),Male,45 to 49,Tobacco,2001,50.20457988,67.37896416,32.64408988
DALYs (Disability-Adjusted Life Years),Male,45 to 49,Alcohol use,2001,62.20578141,77.97979108,47.81176677
DALYs (Disability-Adjusted Life Years),Male,45 to 49,Occupational exposure to formaldehyde,2001,2.403747232,6.409985445,0.123076786
DALYs (Disability-Adjusted Life Years),Female,45 to 49,Tobacco,2001,1.817817164,3.141317513,0.834331645
DALYs (Disability-Adjusted Life Years),Female,45 to 49,Alcohol use,2001,5.371351689,8.667840967,3.032629679
